country,city,location,coordinates,measurements_parameter,measurements_sourcename,measurements_unit,measurements_value,measurements_lastupdated,country_name_en
DE,Ulm,Ulm,"{'lon': 9.979030999727886, 'lat': 48.396835999832305}",O3,eea,µg/m³,44.232,2024-09-15T00:00:00+02:00,Germany
DE,Heidelberg,Heidelberg,"{'lon': 8.676700000305457, 'lat': 49.4195280000733}",NO2,eea,µg/m³,12.721,2024-09-15T00:00:00+02:00,Germany
DE,Regensburg,Regensburg/Rathaus,"{'lon': 12.101556999588793, 'lat': 49.015244999780634}",SO2,eea,µg/m³,7.26,2017-10-17T07:00:00+02:00,Germany
DE,Oberaudorf,Oberaudorf/Inntal-Autobahn,"{'lon': 12.188323999969139, 'lat': 47.64845899985504}",NO2,eea,µg/m³,16.22,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Karl-Marx-Straße II,"{'lon': 13.429670999629955, 'lat': 52.483810999822715}",NO,eea,µg/m³,12.07,2024-03-11T12:00:00+01:00,Germany
DE,Berlin,Berlin Grunewald (3.5 m),"{'lon': 13.225143999571348, 'lat': 52.473191999901395}",NO2,eea,µg/m³,5.33,2024-09-15T00:00:00+02:00,Germany
DE,Neustadt a.d. Donau,Neustadt a.d. Donau/Eining,"{'lon': 11.777817999857602, 'lat': 48.85321099974865}",NO,eea,µg/m³,2.11,2024-03-11T12:00:00+01:00,Germany
DE,Schwedt/Oder,Schwedt (Oder),"{'lon': 14.285139000079653, 'lat': 53.064261999791356}",PM10,eea,µg/m³,6.0,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Friedrichshagen,"{'lon': 13.647049999727415, 'lat': 52.4476970001466}",O3,eea,µg/m³,70.28,2024-09-15T00:00:00+02:00,Germany
DE,Zittau,Zittau-Ost,"{'lon': 14.822845999756447, 'lat': 50.89237700001984}",O3,eea,µg/m³,69.906,2024-09-14T23:00:00+02:00,Germany
DE,Netphen,Netphen Rothaargebirge,"{'lon': 8.191907000306745, 'lat': 50.93032899999905}",PM10,eea,µg/m³,3.172,2024-09-14T23:00:00+02:00,Germany
DE,Netphen,Netphen Rothaargebirge,"{'lon': 8.191907000306745, 'lat': 50.93032899999905}",O3,eea,µg/m³,70.12,2024-09-14T23:00:00+02:00,Germany
DE,Bottrop,Bottrop-Welheim,"{'lon': 6.976879999768464, 'lat': 51.525954999724675}",SO2,eea,µg/m³,1.7510000000000001,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Bramfeld,"{'lon': 10.110594999847127, 'lat': 53.63074000007194}",O3,eea,µg/m³,38.289,2024-09-14T23:00:00+02:00,Germany
DE,Frankfurt (Oder),Frankfurt (Oder),"{'lon': 14.525960000148581, 'lat': 52.33468}",SO2,eea,µg/m³,1.3,2016-12-21T12:00:00+01:00,Germany
DE,Leipzig,Leipzig-Mitte,"{'lon': 12.37716299977231, 'lat': 51.34416400025933}",O3,eea,µg/m³,62.356,2024-09-14T23:00:00+02:00,Germany
DE,Rothenklempenow,Löcknitz,"{'lon': 14.257407000247449, 'lat': 53.52045599996418}",PM2.5,eea,µg/m³,2.65,2024-09-14T23:00:00+02:00,Germany
DE,Bremerhaven,Bremerhaven-Hansastraße,"{'lon': 8.56940499998803, 'lat': 53.562454999734335}",NO2,eea,µg/m³,5.74,2024-09-14T23:00:00+02:00,Germany
DE,Zwickau,Zwickau-Werdauer Str.,"{'lon': 12.486620999563451, 'lat': 50.720404999764746}",NO,eea,µg/m³,4.781,2024-03-11T12:00:00+01:00,Germany
DE,Stechlin,Neuglobsow,"{'lon': 13.032284000419276, 'lat': 53.14234300010592}",PM2.5,eea,µg/m³,2.58,2024-09-14T23:00:00+02:00,Germany
DE,Jena,Jena Dammstr.,"{'lon': 11.597061999658434, 'lat': 50.933512999794274}",O3,eea,µg/m³,73.78041,2024-09-14T23:00:00+02:00,Germany
DE,Erfurt,Erfurt Bergstr.,"{'lon': 11.019352999718544, 'lat': 50.984874000080886}",NO2,eea,µg/m³,13.0750933,2024-09-14T23:00:00+02:00,Germany
DE,Unna,Unna-Königsborn,"{'lon': 7.693785000243207, 'lat': 51.547478999966096}",PM2.5,eea,µg/m³,4.31,2024-09-14T23:00:00+02:00,Germany
DE,Oberhausen,Oberhausen Mülheimer Straße 117,"{'lon': 6.863629000234051, 'lat': 51.47493499974072}",PM10,eea,µg/m³,14.779,2024-09-14T23:00:00+02:00,Germany
DE,Halle (Saale),Halle/Riebeckplatz,"{'lon': 11.983849999613978, 'lat': 51.475778000114396}",PM10,eea,µg/m³,6.804455,2024-09-14T23:00:00+02:00,Germany
DE,Hannes Brauer,Dallgow-Döberitz,"{'lon': 13.048779000413571, 'lat': 52.53950400015818}",O3,eea,µg/m³,72.0,2024-09-14T23:00:00+02:00,Germany
DE,Rostock,Rostock-Holbeinplatz,"{'lon': 12.099553000123738, 'lat': 54.09262000023075}",CO,eea,µg/m³,300.0,2024-03-11T12:00:00+01:00,Germany
DE,Leuna,Leuna,"{'lon': 12.032141000243719, 'lat': 51.32136400015423}",PM10,eea,µg/m³,7.82864,2024-09-14T23:00:00+02:00,Germany
DE,Wiesbaden,Wiesbaden Süd,"{'lon': 8.244949000031351, 'lat': 50.05034299979704}",O3,eea,µg/m³,28.0197716,2024-09-14T23:00:00+02:00,Germany
DE,Aachen,Aachen-Burtscheid,"{'lon': 6.093825999974747, 'lat': 50.7547290001636}",O3,eea,µg/m³,22.74,2024-09-14T23:00:00+02:00,Germany
DE,Altenburg,Altenburg Theaterplatz,"{'lon': 12.43762100000246, 'lat': 50.98775800002747}",NO2,eea,µg/m³,4.130196,2024-09-14T23:00:00+02:00,Germany
DE,Altenburg,Altenburg Theaterplatz,"{'lon': 12.43762100000246, 'lat': 50.98775800002747}",O3,eea,µg/m³,70.39578,2024-09-14T23:00:00+02:00,Germany
DE,Mainz,Mainz-Parcusstraße,"{'lon': 8.261131000031199, 'lat': 50.001025999772615}",CO,eea,µg/m³,305.8573,2024-03-11T12:00:00+01:00,Germany
DE,Gutsbezirk Kaufunger Wald,Witzenhausen/Wald,"{'lon': 9.774588000233182, 'lat': 51.2917569998811}",NO,eea,µg/m³,0.3742142,2024-03-11T12:00:00+01:00,Germany
DE,Dresden,Dresden-Bergstr.,"{'lon': 13.731607999704979, 'lat': 51.02629400005283}",PM2.5,eea,µg/m³,2.0,2024-09-14T23:00:00+02:00,Germany
DE,Bremen,Bremen-Ost,"{'lon': 8.91696599963229, 'lat': 53.06004500001842}",NO2,eea,µg/m³,6.99,2024-09-14T23:00:00+02:00,Germany
DE,Dr. Steffen Freitag,Lüdenscheid Lennestraße,"{'lon': 7.643095000138204, 'lat': 51.22760899972971}",NO,eea,µg/m³,10.009,2024-03-11T12:00:00+01:00,Germany
DE,Mülheim an der Ruhr,Mülheim-Styrum,"{'lon': 6.865050000266236, 'lat': 51.453458999732646}",O3,eea,µg/m³,1.624,2024-09-14T23:00:00+02:00,Germany
DE,Freiburg im Breisgau,Freiburg,"{'lon': 7.832122000262349, 'lat': 48.00151099983584}",SO2,eea,µg/m³,2.0,2017-01-06T10:00:00+01:00,Germany
DE,Gelsenkirchen,Gelsenkirchen-Bismarck,"{'lon': 7.1018679996312954, 'lat': 51.533640000004866}",NO2,eea,µg/m³,33.764,2024-09-14T23:00:00+02:00,Germany
DE,Mainz,Mainz-Mombach,"{'lon': 8.216802999922361, 'lat': 50.01755000008205}",PM10,eea,µg/m³,10.0245991,2024-09-14T23:00:00+02:00,Germany
DE,Essen,Essen-Ost Steeler Straße,"{'lon': 7.030534000136573, 'lat': 51.451175999953044}",PM10,eea,µg/m³,16.916,2024-09-14T23:00:00+02:00,Germany
DE,Wörth am Rhein,Wörth-Marktplatz,"{'lon': 8.253537999973648, 'lat': 49.05228400008491}",PM10,eea,µg/m³,12.078249,2024-09-14T23:00:00+02:00,Germany
DE,Göttingen,Göttingen-Verkehr,"{'lon': 9.928329999752227, 'lat': 51.53020000002224}",NO,eea,µg/m³,11.5269,2024-03-11T12:00:00+01:00,Germany
DE,Göttingen,Göttingen-Verkehr,"{'lon': 9.928329999752227, 'lat': 51.53020000002224}",PM2.5,eea,µg/m³,4.20836,2024-09-14T23:00:00+02:00,Germany
DE,Darmstadt,Darmstadt,"{'lon': 8.664619000020453, 'lat': 49.87230299993746}",NO2,eea,µg/m³,26.1261024,2024-09-14T23:00:00+02:00,Germany
DE,Hanau,Hanau,"{'lon': 8.921570000210695, 'lat': 50.13577000007054}",PM2.5,eea,µg/m³,7.04355,2024-09-14T23:00:00+02:00,Germany
DE,Weimar,Weimar Schwanseestr.,"{'lon': 11.321016999982092, 'lat': 50.982185000049384}",PM2.5,eea,µg/m³,4.030104,2024-09-14T23:00:00+02:00,Germany
DE,Stuttgart,Stuttgart Arnulf-Klett-Platz,"{'lon': 9.180719999859662, 'lat': 48.78313000019777}",O3,eea,µg/m³,40.125,2024-09-14T23:00:00+02:00,Germany
DE,Arzberg,Arzberg/Egerstraße,"{'lon': 12.188650000382378, 'lat': 50.05819499979739}",PM2.5,eea,µg/m³,4.23,2024-09-14T23:00:00+02:00,Germany
DE,Frankfurt am Main,Frankfurt-Schwanheim,"{'lon': 8.57630500010954, 'lat': 50.07546399990015}",SO2,eea,µg/m³,0.7988949999999999,2024-09-14T23:00:00+02:00,Germany
DE,Quitzdorf am See,Niesky,"{'lon': 14.74973100037943, 'lat': 51.28535599994249}",PM10,eea,µg/m³,4.706,2024-09-14T23:00:00+02:00,Germany
DE,Trier,Trier-Ostallee,"{'lon': 6.646717999941738, 'lat': 49.754231000063065}",NO,eea,µg/m³,8.01161385,2024-03-11T12:00:00+01:00,Germany
DE,Neuenburg am Rhein,Neuenburg,"{'lon': 7.567968999826806, 'lat': 47.8190189999905}",NO2,eea,µg/m³,10.362,2024-09-14T23:00:00+02:00,Germany
DE,Salzgitter,Salzgitter-Drütte,"{'lon': 10.455910000176996, 'lat': 52.15368999993855}",NO,eea,µg/m³,1.2178,2024-03-11T12:00:00+01:00,Germany
DE,Siesbach,Hunsrück-Leisel,"{'lon': 7.193411000119181, 'lat': 49.74089699976682}",SO2,eea,µg/m³,1.000125,2024-09-13T08:00:00+02:00,Germany
DE,Herdorf,Westerwald-Herdorf,"{'lon': 7.973542000370285, 'lat': 50.76681499992167}",NO2,eea,µg/m³,3.214811,2024-09-13T08:00:00+02:00,Germany
DE,Zingst,Zingst,"{'lon': 12.721938000327013, 'lat': 54.436984999994195}",NO2,eea,µg/m³,1.1,2024-07-30T13:00:00+02:00,Germany
DE,Lüder,Waldhof,"{'lon': 10.756733000366493, 'lat': 52.80077299986921}",PM10,eea,µg/m³,9.04,2024-07-30T13:00:00+02:00,Germany
DE,Bryan Hellack,Forellenbach,"{'lon': 13.420572999874633, 'lat': 48.947610999847484}",NO2,eea,µg/m³,2.47,2024-07-22T12:00:00+02:00,Germany
DE,Filderstadt,Bernhausen,"{'lon': 9.227768999659043, 'lat': 48.6780690002512}",O3,eea,µg/m³,53.392,2024-05-31T13:00:00+02:00,Germany
DE,Manfred Lotz,NET.DE_BB,"{'lon': 14.057063999999999, 'lat': 51.89759800000001}",PM10,EEA Germany,µg/m³,40.0,2024-03-04T10:00:00+01:00,Germany
DE,ATMO GRAND EST,NET-FR075A,"{'lon': 6.9574440000000015, 'lat': 49.195389999999996}",O3,EEA France,µg/m³,96.0,2020-02-10T15:00:00+01:00,Germany
DE,Hessen,DEHE062,"{'lon': 8.769396, 'lat': 50.807018}",CO,EEA Germany,µg/m³,187.79462999999998,2023-07-14T12:00:00+02:00,Germany
DE,Rheinland-Pfalz,DERP017,"{'lon': 7.826521, 'lat': 49.270263}",PM2.5,EEA Germany,µg/m³,6.83879995,2024-01-29T20:00:00+01:00,Germany
DE,Rheinland-Pfalz,DERP046,"{'lon': 7.460812, 'lat': 50.431398}",PM10,EEA Germany,µg/m³,36.47589874,2024-01-29T20:00:00+01:00,Germany
DE,Nordrhein-Westfalen,DENW247,"{'lon': 6.965643, 'lat': 51.406968}",PM2.5,EEA Germany,µg/m³,11.737,2024-01-29T20:00:00+01:00,Germany
DE,Berlin,DEBE051,"{'lon': 13.489531, 'lat': 52.643525}",O3,EEA Germany,µg/m³,4.98,2024-01-29T20:00:00+01:00,Germany
DE,,DENW100,"{'lon': 6.458842, 'lat': 51.169967}",NO2,EEA Germany,µg/m³,14.32,2019-01-09T07:00:00+01:00,Germany
DE,,DEBB099,"{'lon': 13.84825, 'lat': 52.481882}",PM10,EEA Germany,µg/m³,11.8,2019-01-03T10:00:00+01:00,Germany
DE,,DENI071,"{'lon': 10.42275, 'lat': 51.61365}",CO,EEA Germany,µg/m³,380.0,2018-09-21T08:00:00+02:00,Germany
DE,,"Cottbus, W.-Külz-Str.","{'lon': 14.325549, 'lat': 51.754129999999996}",PM10,EEA Germany,µg/m³,27.8,2016-12-21T12:00:00+01:00,Germany
DE,,Fulda-Mitte,"{'lon': 9.682162, 'lat': 50.549296999999996}",O3,EEA Germany,µg/m³,9.70771217,2016-12-21T12:00:00+01:00,Germany
DE,,Nürnberg/Muggenhof,"{'lon': 11.025473, 'lat': 49.462229}",PM2.5,EEA Germany,µg/m³,12.27,2016-12-19T10:00:00+01:00,Germany
DE,,"Hattenrod, Germany","{'lon': 8.8478028, 'lat': 50.5756432}",TEMPERATURE,airgradient,c,11.854722261428833,2024-09-15T10:00:00+02:00,Germany
DE,,Holzen,"{'lon': 12.7276085, 'lat': 48.1574391}",PM2.5,airgradient,µg/m³,4.666666666666667,2024-09-15T10:00:00+02:00,Germany
DE,Bayreuth,Bayreuth/Hohenzollernring,"{'lon': 11.570088000059602, 'lat': 49.94363700020684}",CO,eea,µg/m³,390.0,2017-12-31T17:00:00+01:00,Germany
DE,Heilbronn,Heilbronn,"{'lon': 9.224786000027677, 'lat': 49.16550799980083}",PM10,eea,µg/m³,6.1,2024-09-15T00:00:00+02:00,Germany
DE,Hof,Hof/LfU,"{'lon': 11.897492000385864, 'lat': 50.320610999840994}",NO,eea,µg/m³,3.55,2024-03-11T12:00:00+01:00,Germany
DE,Bad Reichenhall,Bad Reichenhall/Kirchholzstraße,"{'lon': 12.891240999879889, 'lat': 47.733439999887956}",NO2,eea,µg/m³,14.23,2024-09-15T00:00:00+02:00,Germany
DE,Glashütten,Kleiner Feldberg,"{'lon': 8.446079000181808, 'lat': 50.2219409999925}",NO2,eea,µg/m³,2.042607,2024-09-15T00:00:00+02:00,Germany
DE,Trostberg,Trostberg/Schwimmbadstraße,"{'lon': 12.538174000382124, 'lat': 48.021657000213345}",NO2,eea,µg/m³,4.37,2024-09-15T00:00:00+02:00,Germany
DE,Pforzheim,Pforzheim,"{'lon': 8.665536000262483, 'lat': 48.889038999934606}",NO2,eea,µg/m³,12.177,2024-09-15T00:00:00+02:00,Germany
DE,Bremen,Bremen-Mitte,"{'lon': 8.815779999591038, 'lat': 53.07715100001935}",NO,eea,µg/m³,5.05,2024-03-11T12:00:00+01:00,Germany
DE,Bremen,Bremen-Mitte,"{'lon': 8.815779999591038, 'lat': 53.07715100001935}",O3,eea,µg/m³,60.12,2024-09-14T23:00:00+02:00,Germany
DE,Braunlage,Wurmberg,"{'lon': 10.61248000041502, 'lat': 51.75815999983918}",NO,eea,µg/m³,0.437092,2024-03-11T12:00:00+01:00,Germany
DE,Potsdam,Potsdam-Zentrum,"{'lon': 13.060160000191525, 'lat': 52.40139000019726}",NO,eea,µg/m³,3.0,2024-03-11T12:00:00+01:00,Germany
DE,Potsdam,"Potsdam, Zeppelinstr.","{'lon': 13.037473999905288, 'lat': 52.39393200026654}",PM10,eea,µg/m³,9.0,2024-09-15T00:00:00+02:00,Germany
DE,Berlin,Berlin Friedrichshagen,"{'lon': 13.647049999727415, 'lat': 52.4476970001466}",NO,eea,µg/m³,0.96,2024-03-11T11:00:00+01:00,Germany
DE,Lindau (Bodensee),Lindau (Bodensee)/Friedrichshafener Straße,"{'lon': 9.688868999616117, 'lat': 47.5574729998165}",PM10,eea,µg/m³,5.23,2024-09-15T00:00:00+02:00,Germany
DE,Frankfurt am Main,Frankfurt Friedberger Landstraße,"{'lon': 8.691910999636601, 'lat': 50.12458899971443}",PM2.5,eea,µg/m³,4.86435,2024-09-15T00:00:00+02:00,Germany
DE,Hürth,Hürth,"{'lon': 6.8738180003086775, 'lat': 50.87617900021641}",PM10,eea,µg/m³,8.9,2024-09-14T23:00:00+02:00,Germany
DE,Mühlhausen/Thüringen,Mühlhausen Bastmarkt,"{'lon': 10.450996999802104, 'lat': 51.20794399994539}",NO,eea,µg/m³,1.24740005,2024-03-11T12:00:00+01:00,Germany
DE,Bottrop,Bottrop-Welheim,"{'lon': 6.976879999768464, 'lat': 51.525954999724675}",PM2.5,eea,µg/m³,11.864,2024-09-14T23:00:00+02:00,Germany
DE,Frankfurt (Oder),Frankfurt (Oder),"{'lon': 14.525960000148581, 'lat': 52.33468}",PM2.5,eea,µg/m³,2.0,2024-09-14T23:00:00+02:00,Germany
DE,Hannover,Hannover,"{'lon': 9.70612000019396, 'lat': 52.362919999858455}",PM2.5,eea,µg/m³,3.62933,2024-09-14T23:00:00+02:00,Germany
DE,Bitterfeld-Wolfen,Bitterfeld/Wolfen,"{'lon': 12.302865999839394, 'lat': 51.65116599991215}",NO2,eea,µg/m³,2.733555,2024-09-14T23:00:00+02:00,Germany
DE,Bitterfeld-Wolfen,Bitterfeld/Wolfen,"{'lon': 12.302865999839394, 'lat': 51.65116599991215}",CO,eea,µg/m³,200.0,2020-12-30T03:00:00+01:00,Germany
DE,Stendal,Stendal Stadtsee,"{'lon': 11.850273999633764, 'lat': 52.60205600017523}",PM10,eea,µg/m³,6.898115,2024-09-14T23:00:00+02:00,Germany
DE,Wittenberg,Wittenberg/Bahnstrasse,"{'lon': 12.663662999662062, 'lat': 51.870851999924135}",NO,eea,µg/m³,1.637085,2024-03-11T11:00:00+01:00,Germany
DE,Stechlin,Neuglobsow,"{'lon': 13.032284000419276, 'lat': 53.14234300010592}",PM10,eea,µg/m³,6.09,2024-09-14T23:00:00+02:00,Germany
DE,Hildesheim,Hildesheim Verkehr,"{'lon': 9.950222999644994, 'lat': 52.15077499996904}",PM2.5,eea,µg/m³,4.75115,2024-09-14T23:00:00+02:00,Germany
DE,Magdeburg,Magdeburg/West,"{'lon': 11.611463999600902, 'lat': 52.127898999912006}",O3,eea,µg/m³,62.05215,2024-09-14T23:00:00+02:00,Germany
DE,Köln,Köln-Chorweiler,"{'lon': 6.884571000447916, 'lat': 51.019338000233795}",PM2.5,eea,µg/m³,3.464,2024-09-14T23:00:00+02:00,Germany
DE,Eisenach,Eisenach Werneburgstr.,"{'lon': 10.317235999873962, 'lat': 50.97829200000762}",PM2.5,eea,µg/m³,5.77396,2024-09-14T23:00:00+02:00,Germany
DE,Koblenz,Koblenz-Friedrich-Ebert-Ring,"{'lon': 7.596632999969653, 'lat': 50.35440300017138}",CO,eea,µg/m³,279.9263,2024-03-11T12:00:00+01:00,Germany
DE,Garz/Rügen,Garz,"{'lon': 13.34213800041695, 'lat': 54.32351400009876}",PM10,eea,µg/m³,3.99,2024-09-14T23:00:00+02:00,Germany
DE,Münster,Münster Weseler Straße,"{'lon': 7.619376999982211, 'lat': 51.95327800020447}",PM10,eea,µg/m³,9.035,2024-09-14T23:00:00+02:00,Germany
DE,Köln,Köln-Rodenkirchen,"{'lon': 6.985073999700551, 'lat': 50.8898710000666}",NO2,eea,µg/m³,55.181,2024-09-14T23:00:00+02:00,Germany
DE,Bad Kreuznach,Bad Kreuznach-Bosenheimer Straße,"{'lon': 7.866221999938502, 'lat': 49.841220999734944}",NO2,eea,µg/m³,18.0412865,2024-09-14T23:00:00+02:00,Germany
DE,Stralsund,Stralsund-Knieperdamm,"{'lon': 13.081010000343879, 'lat': 54.319230000176326}",CO,eea,µg/m³,260.0,2024-03-11T12:00:00+01:00,Germany
DE,Solling (Landkreis Northeim),Solling-Süd,"{'lon': 9.554619999791344, 'lat': 51.70883999975691}",O3,eea,µg/m³,40.920002,2024-09-14T23:00:00+02:00,Germany
DE,Rostock,Rostock-Holbeinplatz,"{'lon': 12.099553000123738, 'lat': 54.09262000023075}",SO2,eea,µg/m³,0.36,2024-09-14T23:00:00+02:00,Germany
DE,Chemnitz,Chemnitz Hans-Link-Straße,"{'lon': 12.959368000335575, 'lat': 50.85519000022021}",O3,eea,µg/m³,74.874,2024-09-14T23:00:00+02:00,Germany
DE,Köln,Köln Clevischer Ring,"{'lon': 7.004604999927973, 'lat': 50.962838000069745}",PM2.5,eea,µg/m³,7.417,2024-09-14T23:00:00+02:00,Germany
DE,Neuwied,Neuwied-Hermannstraße,"{'lon': 7.460717999890312, 'lat': 50.43143899974139}",PM10,eea,µg/m³,13.2227488,2024-09-14T23:00:00+02:00,Germany
DE,Lauenburg,Lauenburg-Murjahnstraße,"{'lon': 10.540524000231056, 'lat': 53.38233800019572}",NO2,eea,µg/m³,9.115,2024-09-14T23:00:00+02:00,Germany
DE,Aachen,Aachen-Burtscheid,"{'lon': 6.093825999974747, 'lat': 50.7547290001636}",NO,eea,µg/m³,1.108,2024-03-11T12:00:00+01:00,Germany
DE,Speyer,Speyer-Nord,"{'lon': 8.423000000433499, 'lat': 49.35112399989331}",PM2.5,eea,µg/m³,5.899049,2024-09-14T23:00:00+02:00,Germany
DE,Braunschweig,Braunschweig,"{'lon': 10.473640000430636, 'lat': 52.226939999818}",O3,eea,µg/m³,56.8573,2024-09-14T23:00:00+02:00,Germany
DE,Dortmund,Dortmund Brackeler Straße,"{'lon': 7.483562000360297, 'lat': 51.52354299997976}",PM10,eea,µg/m³,20.391,2024-09-14T23:00:00+02:00,Germany
DE,Frankfurt am Main,Frankfurt-Höchst,"{'lon': 8.542516999704608, 'lat': 50.10174999977533}",NO,eea,µg/m³,9.77925205,2024-03-11T12:00:00+01:00,Germany
DE,Kleinwallstadt,Kleinwallstadt/Hofstetter Straße,"{'lon': 9.171544000286532, 'lat': 49.86942200005782}",O3,eea,µg/m³,47.36,2024-09-14T23:00:00+02:00,Germany
DE,Norderney,Ostfries. Inseln,"{'lon': 7.213980000064142, 'lat': 53.71530000017853}",O3,eea,µg/m³,95.1515,2024-09-14T23:00:00+02:00,Germany
DE,Bremen,Bremen-Oslebshausen,"{'lon': 8.735062000110728, 'lat': 53.131717000041526}",NO2,eea,µg/m³,10.26,2024-09-14T23:00:00+02:00,Germany
DE,Bremen,Bremen-Oslebshausen,"{'lon': 8.735062000110728, 'lat': 53.131717000041526}",PM2.5,eea,µg/m³,0.81,2024-09-14T23:00:00+02:00,Germany
DE,Gärtringen,Gärtringen,"{'lon': 8.904441999656497, 'lat': 48.645607999902985}",NO,eea,µg/m³,1.0,2024-03-11T12:00:00+01:00,Germany
DE,Gärtringen,Gärtringen,"{'lon': 8.904441999656497, 'lat': 48.645607999902985}",PM2.5,eea,µg/m³,5.0,2024-09-14T23:00:00+02:00,Germany
DE,Dresden,Dresden-Bergstr.,"{'lon': 13.731607999704979, 'lat': 51.02629400005283}",NO2,eea,µg/m³,11.936,2024-09-14T23:00:00+02:00,Germany
DE,Weißenfels,Weißenfels/Am Krug,"{'lon': 11.960960000011557, 'lat': 51.19724899989497}",SO2,eea,µg/m³,1.33,2020-01-15T01:00:00+01:00,Germany
DE,Itzehoe,Itzehoe,"{'lon': 9.530301999585726, 'lat': 53.92441800014807}",PM10,eea,µg/m³,5.181,2024-09-14T23:00:00+02:00,Germany
DE,Jüchen,Jüchen-Hochneukirch,"{'lon': 6.46946300030611, 'lat': 51.09763799992601}",NO,eea,µg/m³,1.796,2024-03-11T12:00:00+01:00,Germany
DE,Trockenborn-Wolfersdorf,Hummelshain,"{'lon': 11.66123300016423, 'lat': 50.791616000129856}",PM10,eea,µg/m³,7.853352,2024-09-14T23:00:00+02:00,Germany
DE,Trockenborn-Wolfersdorf,Hummelshain,"{'lon': 11.66123300016423, 'lat': 50.791616000129856}",NO,eea,µg/m³,1.24740005,2024-03-11T11:00:00+01:00,Germany
DE,Wörth am Rhein,Wörth-Marktplatz,"{'lon': 8.253537999973648, 'lat': 49.05228400008491}",NO,eea,µg/m³,1.58420944,2024-03-11T12:00:00+01:00,Germany
DE,Wuppertal,Wuppertal Gathe,"{'lon': 7.14737800029603, 'lat': 51.2606839999539}",PM10,eea,µg/m³,12.306,2024-09-14T23:00:00+02:00,Germany
DE,Greiz,Greiz Mollbergstr.,"{'lon': 12.205198999905033, 'lat': 50.65586100019264}",NO,eea,µg/m³,1.24740005,2024-03-11T12:00:00+01:00,Germany
DE,Stuttgart,Stuttgart Am Neckartor,"{'lon': 9.191010000216625, 'lat': 48.78809999993044}",O3,eea,µg/m³,41.35,2024-09-14T23:00:00+02:00,Germany
DE,Bremen,Bremen-Dobben,"{'lon': 8.825172999797463, 'lat': 53.078662999970504}",NO,eea,µg/m³,28.34,2024-03-11T12:00:00+01:00,Germany
DE,Radebeul,Radebeul-Wahnsdorf,"{'lon': 13.675005000040693, 'lat': 51.119514000136576}",PM10,eea,µg/m³,6.237,2024-09-14T23:00:00+02:00,Germany
DE,Radebeul,Radebeul-Wahnsdorf,"{'lon': 13.675005000040693, 'lat': 51.119514000136576}",O3,eea,µg/m³,74.51,2024-09-14T23:00:00+02:00,Germany
DE,Solingen,Solingen-Wald,"{'lon': 7.052572999619206, 'lat': 51.18378200025224}",NO2,eea,µg/m³,12.997,2024-09-13T23:00:00+02:00,Germany
DE,Harzgerode,Unterharz / Friedrichsbrunn,"{'lon': 11.043386000417122, 'lat': 51.66243500005779}",SO2,eea,µg/m³,0.752193,2024-09-14T23:00:00+02:00,Germany
DE,Walsrode,Allertal,"{'lon': 9.622949999738305, 'lat': 52.82943000018701}",PM10,eea,µg/m³,7.18377,2024-09-14T23:00:00+02:00,Germany
DE,Walsrode,Allertal,"{'lon': 9.622949999738305, 'lat': 52.82943000018701}",NO,eea,µg/m³,1.48807,2024-03-11T12:00:00+01:00,Germany
DE,Tübingen,Tübingen,"{'lon': 9.05117799964714, 'lat': 48.50770299999467}",NO,eea,µg/m³,0.7000000000000001,2024-03-11T12:00:00+01:00,Germany
DE,Düsseldorf,Düsseldorf-Lörick,"{'lon': 6.7323529999949, 'lat': 51.24921399987127}",NO2,eea,µg/m³,16.979,2024-09-13T23:00:00+02:00,Germany
DE,Düsseldorf,Düsseldorf-Lörick,"{'lon': 6.7323529999949, 'lat': 51.24921399987127}",PM2.5,eea,µg/m³,3.938,2024-09-14T23:00:00+02:00,Germany
DE,Oberhausen,Oberhausen Duisburger Straße,"{'lon': 6.842516000315965, 'lat': 51.478441999734855}",PM2.5,eea,µg/m³,18.784,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Habichtstraße,"{'lon': 10.053859000113452, 'lat': 53.59230100007087}",CO,eea,µg/m³,349.0,2024-03-11T12:00:00+01:00,Germany
DE,Saalfeld/Saale,Saalfeld,"{'lon': 11.368875000068469, 'lat': 50.651182000179126}",PM10,eea,µg/m³,7.381715,2024-09-14T23:00:00+02:00,Germany
DE,Bernau bei Berlin,"Bernau, Lohmühlenstr.","{'lon': 13.582269000024569, 'lat': 52.67765099979423}",PM10,eea,µg/m³,8.0,2024-09-14T23:00:00+02:00,Germany
DE,Freiberg,Freiberg,"{'lon': 13.346825999762627, 'lat': 50.916300000189565}",NO2,eea,µg/m³,5.376,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Altona Elbhang,"{'lon': 9.944814999700782, 'lat': 53.54526899991805}",SO2,eea,µg/m³,2.5,2024-09-14T23:00:00+02:00,Germany
DE,Hamburg,Hamburg Altona Elbhang,"{'lon': 9.944814999700782, 'lat': 53.54526899991805}",PM10,eea,µg/m³,9.804,2024-09-14T23:00:00+02:00,Germany
